recall,precision,threshold
0.9278074866310161,0.4063231850117096,0.26333142639847573
0.9278074866310161,0.406799531066823,0.2652008465236555
0.9278074866310161,0.4072769953051643,0.26541387710969394
0.9278074866310161,0.40775558166862513,0.2657160309835044
0.9278074866310161,0.4082352941176471,0.2657911065353777
0.9251336898395722,0.4075382803297998,0.266121286832433
0.9251336898395722,0.4080188679245283,0.266964248384335
0.9251336898395722,0.4085005903187721,0.2698051092027314
0.9251336898395722,0.408983451536643,0.2701367792312981
0.9251336898395722,0.40946745562130177,0.27052071060246247
0.9251336898395722,0.4099526066350711,0.270708578464539
0.9251336898395722,0.41043890865954924,0.2713036640763814
0.9224598930481284,0.40973871733966744,0.2713178099353308
0.9224598930481284,0.4102259215219976,0.27167014468038014
0.9224598930481284,0.4107142857142857,0.2718343931284525
0.9224598930481284,0.41120381406436235,0.2727796761878612
0.9224598930481284,0.4116945107398568,0.27653228034186794
0.9224598930481284,0.4121863799283154,0.276536226683069
0.9224598930481284,0.4126794258373206,0.2794250804242936
0.9224598930481284,0.41317365269461076,0.2795399429062765
0.9224598930481284,0.4136690647482014,0.27956322152860086
0.9224598930481284,0.4141656662665066,0.2813188198836062
0.9224598930481284,0.41466346153846156,0.2813878044854921
0.9224598930481284,0.4151624548736462,0.2820630849422192
0.9224598930481284,0.41566265060240964,0.28486573217747246
0.9224598930481284,0.4161640530759952,0.28580321196523023
0.9224598930481284,0.4166666666666667,0.28683029923808756
0.9197860962566845,0.4159613059250302,0.28714570897599434
0.9197860962566845,0.41646489104116224,0.2872473694489672
0.9197860962566845,0.416969696969697,0.28826567037439427
0.9197860962566845,0.4174757281553398,0.28844679769564263
0.9197860962566845,0.41798298906439857,0.2885334701482724
0.9197860962566845,0.41849148418491483,0.28915582845123794
0.9197860962566845,0.4190012180267966,0.28915730832559616
0.9197860962566845,0.4195121951219512,0.2904363460400646
0.9197860962566845,0.42002442002442003,0.2908862126390096
0.9171122994652406,0.4193154034229829,0.2909341780887724
0.9171122994652406,0.41982864137086906,0.29203198533657954
0.9171122994652406,0.42034313725490197,0.2937514250595699
0.9171122994652406,0.4208588957055215,0.2950148556337597
0.9171122994652406,0.4213759213759214,0.29584783113356294
0.9171122994652406,0.4218942189421894,0.2978026900301703
0.9171122994652406,0.4224137931034483,0.2979639183872675
0.9171122994652406,0.42293464858199753,0.2983256857627113
0.9171122994652406,0.42345679012345677,0.2997527279162111
0.9144385026737968,0.4227441285537701,0.3005768454876843
0.9144385026737968,0.42326732673267325,0.3030036246036336
0.9144385026737968,0.42379182156133827,0.3052529961474499
0.9144385026737968,0.42431761786600497,0.30663671491129774
0.9144385026737968,0.4248447204968944,0.3067625710867199
0.9144385026737968,0.4253731343283582,0.3099145905461914
0.9117647058823529,0.4246575342465753,0.31002333945445604
0.9117647058823529,0.4251870324189526,0.31016447259881097
0.9117647058823529,0.4257178526841448,0.31173918823906777
0.9117647058823529,0.42625,0.3118288883971855
0.9117647058823529,0.4267834793491865,0.31247066687984837
0.9117647058823529,0.4273182957393484,0.31270808066579553
0.9117647058823529,0.42785445420326224,0.31627359908619956
0.9090909090909091,0.4271356783919598,0.31635505772587236
0.9090909090909091,0.4276729559748428,0.3168109208084506
0.9090909090909091,0.4282115869017632,0.3194552138141641
0.9090909090909091,0.4287515762925599,0.31956408839957545
0.9090909090909091,0.4292929292929293,0.3203665603882849
0.9090909090909091,0.42983565107458915,0.32186102282642987
0.9064171122994652,0.4291139240506329,0.32310370509223324
0.9064171122994652,0.4296577946768061,0.3240315795641845
0.9037433155080213,0.4289340101522843,0.32579051981816787
0.9037433155080213,0.4300254452926209,0.32625792585859886
0.9037433155080213,0.4305732484076433,0.3274158131819884
0.9037433155080213,0.43112244897959184,0.3293095700709033
0.9010695187165776,0.43039591315453385,0.3321647757359723
0.9010695187165776,0.4309462915601023,0.33293829050182006
0.9010695187165776,0.43149807938540335,0.33495755122096654
0.9010695187165776,0.43205128205128207,0.33565072493939363
0.9010695187165776,0.4326059050064185,0.3377754411262308
0.9010695187165776,0.43316195372750643,0.338111444922682
0.9010695187165776,0.4337194337194337,0.3382095969082173
0.9010695187165776,0.43427835051546393,0.3393797427625582
0.9010695187165776,0.43483870967741933,0.34140253752195104
0.9010695187165776,0.4354005167958656,0.34215000018214625
0.8983957219251337,0.4346701164294955,0.3431976733860151
0.8957219251336899,0.4339378238341969,0.3433747810235029
0.8957219251336899,0.4345006485084306,0.3436187627625837
0.8957219251336899,0.43506493506493504,0.34415243299540865
0.8957219251336899,0.435630689206762,0.3446314683754205
0.8957219251336899,0.4361979166666667,0.34611732173408155
0.8957219251336899,0.4367666232073012,0.3471908426208654
0.8957219251336899,0.43733681462140994,0.3486348406132501
0.8957219251336899,0.43790849673202614,0.34903853818373903
0.8957219251336899,0.43848167539267013,0.34972879407079477
0.8957219251336899,0.43905635648754915,0.3511663246743397
0.8957219251336899,0.43963254593175854,0.3514261546412469
0.8957219251336899,0.44021024967148487,0.351984853868102
0.8957219251336899,0.4407894736842105,0.35248176903767753
0.8957219251336899,0.4413702239789196,0.35251779139425415
0.893048128342246,0.44063324538258575,0.35426736506834366
0.893048128342246,0.44121532364597094,0.3562368110360031
0.893048128342246,0.4417989417989418,0.3568181167529596
0.8903743315508021,0.4410596026490066,0.356963594423236
0.8903743315508021,0.4416445623342175,0.3579233164610198
0.8903743315508021,0.44223107569721115,0.35798355206430454
0.8877005347593583,0.44148936170212766,0.36330951223081437
0.8877005347593583,0.4420772303595206,0.3651846505443681
0.8850267379679144,0.44133333333333336,0.36596199468156804
0.8850267379679144,0.44192256341789055,0.3675243871017879
0.8850267379679144,0.4425133689839572,0.36872592269934157
0.8850267379679144,0.4431057563587684,0.3691138812412963
0.8850267379679144,0.4436997319034853,0.36946885574097704
0.8823529411764706,0.4429530201342282,0.37064268820216933
0.8823529411764706,0.4435483870967742,0.3711223543744312
0.8796791443850267,0.4427994616419919,0.37175574391011523
0.8770053475935828,0.4420485175202156,0.3720498765170645
0.8770053475935828,0.4426450742240216,0.3733750797049078
0.8770053475935828,0.44324324324324327,0.3740210881955568
0.8770053475935828,0.4438430311231394,0.374930534587924
0.8770053475935828,0.4444444444444444,0.3749766637446
0.8770053475935828,0.4450474898236092,0.37710598091983427
0.8770053475935828,0.44565217391304346,0.3771245327173953
0.8770053475935828,0.44625850340136053,0.3775739671684877
0.8770053475935828,0.44686648501362397,0.3780393243561118
0.8743315508021391,0.4461118690313779,0.3790173522652177
0.8716577540106952,0.4453551912568306,0.37945493297513017
0.8689839572192514,0.44459644322845415,0.379992046699536
0.8663101604278075,0.4438356164383562,0.38020757342440237
0.8663101604278075,0.4444444444444444,0.38131485825436207
0.8636363636363636,0.44368131868131866,0.3819391274104104
0.8636363636363636,0.4442916093535076,0.38196914615452365
0.8636363636363636,0.44490358126721763,0.38215655640620794
0.8636363636363636,0.44551724137931037,0.38251098389453403
0.8636363636363636,0.44613259668508287,0.38277866107838227
0.8609625668449198,0.44536652835408025,0.3850855365163559
0.8609625668449198,0.44598337950138506,0.38532293628088155
0.8609625668449198,0.44660194174757284,0.38582674434163516
0.8582887700534759,0.44583333333333336,0.38751862504419776
0.8582887700534759,0.44645340751043117,0.38858016014166324
0.8582887700534759,0.44707520891364905,0.38886959429617024
0.8582887700534759,0.4476987447698745,0.38972947908999905
0.8582887700534759,0.4483240223463687,0.3913386970273068
0.8582887700534759,0.4489510489510489,0.39274519976503774
0.8582887700534759,0.45021037868162694,0.3943549065013299
0.8582887700534759,0.4508426966292135,0.39498601914306614
0.8582887700534759,0.45147679324894513,0.3981027393157766
0.8582887700534759,0.45211267605633804,0.398259010357611
0.8582887700534759,0.4527503526093089,0.3983995986500576
0.8582887700534759,0.4533898305084746,0.39905272028016364
0.8582887700534759,0.45403111739745405,0.4000259928712723
0.8582887700534759,0.4546742209631728,0.4002520858795004
0.8556149732620321,0.45390070921985815,0.40069167173151593
0.8556149732620321,0.45454545454545453,0.4013426840319644
0.8556149732620321,0.45519203413940257,0.40407185334985035
0.8556149732620321,0.45584045584045585,0.40544109236030645
0.8556149732620321,0.456490727532097,0.40967741068102415
0.8556149732620321,0.45714285714285713,0.4100791872282653
0.8556149732620321,0.45779685264663805,0.4101145371197255
0.8529411764705882,0.45702005730659023,0.4130198060710313
0.8529411764705882,0.45767575322812054,0.41463381024783547
0.8529411764705882,0.4583333333333333,0.4157429987810386
0.8529411764705882,0.4589928057553957,0.4159999121883163
0.8529411764705882,0.4596541786743516,0.41664467848406844
0.8502673796791443,0.4588744588744589,0.416825485378422
0.8475935828877005,0.45809248554913296,0.4171870264345684
0.8475935828877005,0.45875542691751087,0.4173341094483085
0.8475935828877005,0.45942028985507244,0.4184025089388087
0.8475935828877005,0.46008708272859217,0.4218167196186581
0.8475935828877005,0.46075581395348836,0.42286349590857797
0.8449197860962567,0.45997088791848617,0.4232626337763915
0.8449197860962567,0.4606413994169096,0.4256678549767061
0.8449197860962567,0.46131386861313867,0.42710460936993444
0.8449197860962567,0.4619883040935672,0.4273141884468999
0.8449197860962567,0.46266471449487556,0.4273329094742997
0.8449197860962567,0.4633431085043988,0.42789004250458124
0.8449197860962567,0.46402349486049926,0.4279335636994566
0.8449197860962567,0.4647058823529412,0.4285030829929994
0.8449197860962567,0.4653902798232695,0.42928183284992194
0.8422459893048129,0.4646017699115044,0.4327888287917453
0.8422459893048129,0.465288035450517,0.4330130834022693
0.839572192513369,0.46449704142011833,0.43358921058453737
0.839572192513369,0.4651851851851852,0.43369368609235326
0.8368983957219251,0.46439169139465875,0.4344695228685232
0.8368983957219251,0.4650817236255572,0.4352685843965326
0.8368983957219251,0.46577380952380953,0.43634607632530775
0.8368983957219251,0.46646795827123694,0.4369316205224398
0.8368983957219251,0.4671641791044776,0.4372819078231226
0.8368983957219251,0.4678624813153961,0.43744599867210465
0.8368983957219251,0.468562874251497,0.43845598478869974
0.8342245989304813,0.46776611694152925,0.4396897071911279
0.8315508021390374,0.466966966966967,0.44151410598429164
0.8315508021390374,0.46766917293233085,0.4438132021315171
0.8315508021390374,0.4683734939759036,0.44394425712615665
0.8315508021390374,0.46907993966817496,0.4484564592490202
0.8315508021390374,0.4697885196374622,0.4490727233013607
0.8315508021390374,0.47049924357034795,0.4500164768195275
0.8315508021390374,0.4712121212121212,0.45102475214934606
0.8315508021390374,0.47192716236722304,0.4523155851345909
0.8315508021390374,0.4726443768996961,0.4530537532497706
0.8315508021390374,0.4733637747336377,0.45328588099489886
0.8315508021390374,0.4740853658536585,0.45389963082789486
0.8315508021390374,0.47480916030534354,0.4546077342124571
0.8315508021390374,0.47553516819571867,0.4549630932261703
0.8288770053475936,0.47473200612557426,0.4559653560256774
0.8288770053475936,0.4754601226993865,0.4561720248826261
0.8288770053475936,0.47619047619047616,0.4568218103406485
0.8288770053475936,0.47692307692307695,0.4574125863021328
0.8288770053475936,0.4776579352850539,0.4589304440671589
0.8288770053475936,0.4783950617283951,0.46229655664282593
0.8288770053475936,0.47913446676970634,0.4627595614503653
0.8288770053475936,0.47987616099071206,0.46333046642266046
0.8288770053475936,0.4806201550387597,0.4648054428005516
0.8262032085561497,0.4798136645962733,0.4664102175680597
0.8262032085561497,0.48055987558320373,0.46670991954137303
0.8262032085561497,0.48130841121495327,0.46758279227506355
0.8262032085561497,0.48205928237129486,0.4676637979751928
0.8262032085561497,0.4828125,0.46970574621369465
0.8235294117647058,0.48200312989045385,0.4705278839973901
0.8235294117647058,0.4827586206896552,0.4706151281386386
0.820855614973262,0.48194662480376765,0.4706652809498042
0.820855614973262,0.4827044025157233,0.47128960112603924
0.820855614973262,0.48346456692913387,0.4714614909644567
0.8181818181818182,0.48264984227129337,0.47400761006649866
0.8181818181818182,0.4834123222748815,0.4740223198412957
0.8181818181818182,0.48417721518987344,0.4746864792516966
0.8181818181818182,0.4849445324881141,0.4760177592760579
0.8181818181818182,0.4857142857142857,0.47660895520573204
0.8181818181818182,0.4864864864864865,0.4773854511875218
0.8155080213903744,0.4856687898089172,0.47869475516887744
0.8155080213903744,0.4864433811802233,0.48213579377214916
0.8155080213903744,0.48722044728434505,0.4843845285181977
0.8155080213903744,0.488,0.48505611195339715
0.8155080213903744,0.48878205128205127,0.48510812178527357
0.8155080213903744,0.4895666131621188,0.4877956335967591
0.8155080213903744,0.4903536977491961,0.4880288751272454
0.8155080213903744,0.49114331723027377,0.48950030157594515
0.8155080213903744,0.49193548387096775,0.4895721261945641
0.8155080213903744,0.4927302100161551,0.4900804232122364
0.8155080213903744,0.4935275080906149,0.4902433864482029
0.8155080213903744,0.49432739059967584,0.4919556719777965
0.8128342245989305,0.4935064935064935,0.4937588962133233
0.8128342245989305,0.4943089430894309,0.49510978245377135
0.8128342245989305,0.495114006514658,0.4954102677364296
0.8101604278074866,0.49429037520391517,0.49568916710139943
0.8101604278074866,0.4950980392156863,0.49731912873742923
0.8101604278074866,0.4959083469721768,0.49737426930898876
0.8101604278074866,0.4967213114754098,0.49932937622311624
0.8101604278074866,0.4975369458128079,0.49992160678629455
0.8074866310160428,0.4967105263157895,0.500130911894379
0.8074866310160428,0.4975288303130148,0.5016821005620405
0.8074866310160428,0.49834983498349833,0.5022513172009473
0.8048128342245989,0.4975206611570248,0.5022517596333252
0.8021390374331551,0.4966887417218543,0.502585870518366
0.8021390374331551,0.4975124378109453,0.5039671104964308
0.8021390374331551,0.4983388704318937,0.5048526908772076
0.8021390374331551,0.49916805324459235,0.505604485948942
0.8021390374331551,0.5,0.5086311444033021
0.8021390374331551,0.5008347245409015,0.5088484731779964
0.8021390374331551,0.5016722408026756,0.5088952528807058
0.7994652406417112,0.5008375209380235,0.5094120227303052
0.7994652406417112,0.5016778523489933,0.5103966018181789
0.7967914438502673,0.5008403361344538,0.5121006147104904
0.7967914438502673,0.5016835016835017,0.5147001267814263
0.7967914438502673,0.5025295109612141,0.5150116001049573
0.7967914438502673,0.5033783783783784,0.5153316758351154
0.7967914438502673,0.5042301184433164,0.5159476843426727
0.7967914438502673,0.5050847457627119,0.5162476723085875
0.7967914438502673,0.5059422750424448,0.5169456329811984
0.7941176470588235,0.5051020408163265,0.5181552434644009
0.7941176470588235,0.5059625212947189,0.519538886426942
0.7941176470588235,0.5068259385665529,0.5197638308790615
0.7941176470588235,0.5076923076923077,0.5200059362652673
0.7941176470588235,0.5085616438356164,0.5213871564506556
0.7941176470588235,0.5094339622641509,0.521485114555823
0.7807486631016043,0.5078260869565218,0.5222213498353888
0.7807486631016043,0.5087108013937283,0.5225015406166151
0.7807486631016043,0.5095986038394416,0.5240487840509874
0.7780748663101604,0.5087412587412588,0.5243246561483763
0.7780748663101604,0.5096322241681261,0.5249099904266936
0.7780748663101604,0.5105263157894737,0.5275438498330318
0.7780748663101604,0.5114235500878734,0.5288974799017677
0.7780748663101604,0.5123239436619719,0.5291973568583381
0.7754010695187166,0.5141843971631206,0.529684196225269
0.7754010695187166,0.5150976909413855,0.5336878518098622
0.7754010695187166,0.5160142348754448,0.5352171770656513
0.7754010695187166,0.5169340463458111,0.5364406106162588
0.7754010695187166,0.5178571428571429,0.5387308119760558
0.7754010695187166,0.518783542039356,0.5412690556016295
0.7754010695187166,0.5197132616487455,0.542338580073927
0.7727272727272727,0.518850987432675,0.5431184984925961
0.7727272727272727,0.5197841726618705,0.5435137918594036
0.7727272727272727,0.5207207207207207,0.5443833683287597
0.7727272727272727,0.5216606498194946,0.5447719674313758
0.7727272727272727,0.5226039783001808,0.5454048311880162
0.7727272727272727,0.5235507246376812,0.5471854520194708
0.7727272727272727,0.5245009074410163,0.54788399869084
0.7727272727272727,0.5254545454545455,0.5489545978423391
0.7700534759358288,0.5245901639344263,0.5510580278141218
0.7700534759358288,0.5255474452554745,0.5515114867495362
0.7700534759358288,0.526508226691042,0.5543245986663448
0.7700534759358288,0.5274725274725275,0.5544016918530202
0.7700534759358288,0.5284403669724771,0.5561630414720004
0.7700534759358288,0.5294117647058824,0.556582979650913
0.767379679144385,0.5285451197053407,0.5567658851845334
0.767379679144385,0.5295202952029521,0.5570547254947193
0.767379679144385,0.5304990757855823,0.5575330033834102
0.767379679144385,0.5314814814814814,0.5594868098149617
0.7647058823529411,0.5306122448979592,0.5600234446587353
0.7647058823529411,0.5315985130111525,0.5610024780390367
0.7620320855614974,0.5307262569832403,0.5613958253829474
0.7620320855614974,0.5317164179104478,0.5617500777985986
0.7593582887700535,0.5308411214953271,0.5619442795102448
0.7566844919786097,0.5299625468164794,0.5639459282103787
0.7566844919786097,0.5309568480300187,0.5642844527349444
0.7566844919786097,0.5319548872180451,0.5651837811693762
0.7566844919786097,0.5329566854990584,0.5651972594906628
0.7540106951871658,0.5320754716981132,0.5653545762073692
0.7540106951871658,0.5330812854442344,0.5655224532236506
0.7540106951871658,0.5340909090909091,0.5660575558732848
0.7540106951871658,0.5351043643263758,0.567511823819076
0.7513368983957219,0.5372848948374761,0.5679859149153133
0.7513368983957219,0.5383141762452107,0.5681833166980225
0.7513368983957219,0.5393474088291746,0.5684195662278934
0.7513368983957219,0.5403846153846154,0.5684843228621477
0.7513368983957219,0.5414258188824663,0.5690734762907972
0.7513368983957219,0.5424710424710425,0.5709163417560258
0.7513368983957219,0.5435203094777563,0.5709676500330833
0.7486631016042781,0.5426356589147286,0.5720228511666979
0.7486631016042781,0.5436893203883495,0.5723101378511151
0.7486631016042781,0.5447470817120622,0.5723811648055657
0.7459893048128342,0.543859649122807,0.5729551262292101
0.7433155080213903,0.54296875,0.5749209321912903
0.7406417112299465,0.5420743639921722,0.5750866924263641
0.7406417112299465,0.5442043222003929,0.5755554237990009
0.7406417112299465,0.5452755905511811,0.5777399441700481
0.7406417112299465,0.5463510848126233,0.5778594177246368
0.7406417112299465,0.5474308300395256,0.5800496639796642
0.7406417112299465,0.5485148514851486,0.581910805747198
0.7406417112299465,0.5496031746031746,0.5823704776979747
0.7406417112299465,0.5517928286852589,0.5830218244278316
0.7406417112299465,0.5528942115768463,0.5833353003416432
0.7379679144385026,0.552,0.584251399243899
0.7352941176470589,0.5511022044088176,0.585975610634769
0.7352941176470589,0.5522088353413654,0.5862495994058783
0.7352941176470589,0.5533199195171026,0.5863284307572886
0.7352941176470589,0.5544354838709677,0.5866681464958311
0.7352941176470589,0.5555555555555556,0.5881046153196993
0.732620320855615,0.5546558704453441,0.5882630179062817
0.732620320855615,0.5557809330628803,0.5898970859428166
0.732620320855615,0.556910569105691,0.5908618986117911
0.732620320855615,0.5580448065173116,0.5914611016356389
0.732620320855615,0.5591836734693878,0.5921612537950091
0.732620320855615,0.5603271983640081,0.5926452895291122
0.732620320855615,0.5614754098360656,0.5936575321602305
0.7299465240641712,0.5605749486652978,0.5943948341523153
0.7299465240641712,0.5617283950617284,0.5943964644759531
0.7272727272727273,0.5608247422680412,0.5964886553919778
0.7245989304812834,0.5599173553719008,0.5965243538469859
0.7219251336898396,0.5590062111801242,0.5968013893178088
0.7219251336898396,0.5601659751037344,0.5969801521802758
0.7219251336898396,0.5613305613305614,0.5976350392469183
0.7219251336898396,0.5625,0.5978238599705018
0.7219251336898396,0.5636743215031316,0.598295429491662
0.7192513368983957,0.5627615062761506,0.6001224882068644
0.7192513368983957,0.5639412997903563,0.6001655636413276
0.7192513368983957,0.5651260504201681,0.6016441036799778
0.7192513368983957,0.5663157894736842,0.6021707704083894
0.7192513368983957,0.5675105485232067,0.6030002329719942
0.7192513368983957,0.5687103594080338,0.6042598778972912
0.7192513368983957,0.5699152542372882,0.6058442830060672
0.7165775401069518,0.5690021231422505,0.6068562861012884
0.713903743315508,0.5680851063829787,0.6082533126070238
0.7112299465240641,0.5671641791044776,0.6092834244495811
0.7085561497326203,0.5662393162393162,0.610243959616279
0.7058823529411765,0.5653104925053534,0.6108123711375995
0.7058823529411765,0.5665236051502146,0.611256666114883
0.7058823529411765,0.567741935483871,0.6115010006546064
0.7032085561497327,0.5668103448275862,0.6116599431325394
0.7032085561497327,0.5680345572354212,0.6119389548875215
0.7005347593582888,0.5670995670995671,0.6122076226166733
0.6978609625668449,0.5661605206073753,0.6128818894248803
0.6951871657754011,0.5652173913043478,0.613351575706943
0.6951871657754011,0.5664488017429193,0.614445478539072
0.6951871657754011,0.5676855895196506,0.6146472497120598
0.6925133689839572,0.5667396061269147,0.6152212448126839
0.6925133689839572,0.5679824561403509,0.6163021494977223
0.6898395721925134,0.567032967032967,0.6181889553787904
0.6898395721925134,0.5682819383259912,0.6184386059730141
0.6898395721925134,0.5695364238410596,0.6186457452621331
0.6898395721925134,0.5707964601769911,0.6190161879316873
0.6898395721925134,0.5720620842572062,0.6192396237976291
0.6898395721925134,0.5733333333333334,0.6195029861079904
0.6871657754010695,0.5723830734966593,0.6204388968751237
0.6871657754010695,0.5736607142857143,0.6206629199547274
0.6844919786096256,0.5727069351230425,0.6210198862429676
0.6844919786096256,0.5739910313901345,0.6214675860994338
0.6844919786096256,0.5752808988764045,0.6223139193497008
0.6818181818181818,0.5743243243243243,0.6225588012929157
0.6818181818181818,0.5756207674943566,0.6230461790299188
0.6818181818181818,0.5769230769230769,0.6239111426204687
0.679144385026738,0.5759637188208617,0.6247117070683098
0.679144385026738,0.5772727272727273,0.6247394187049599
0.679144385026738,0.5785876993166287,0.625325637285476
0.679144385026738,0.5799086757990868,0.6266336842989804
0.679144385026738,0.5812356979405034,0.6275648003188524
0.679144385026738,0.5825688073394495,0.6280584221794105
0.679144385026738,0.5839080459770115,0.6283147063235858
0.679144385026738,0.5852534562211982,0.6299745441507161
0.679144385026738,0.5866050808314087,0.6299912611805253
0.679144385026738,0.5879629629629629,0.630049417230024
0.679144385026738,0.5893271461716937,0.6307542529779371
0.679144385026738,0.5906976744186047,0.631352439636597
0.679144385026738,0.5920745920745921,0.6328478541165035
0.679144385026738,0.5934579439252337,0.63587230205556
0.679144385026738,0.594847775175644,0.6360165009925612
0.6764705882352942,0.5938967136150235,0.6360543777754427
0.6764705882352942,0.5952941176470589,0.6362732938797578
0.6764705882352942,0.5966981132075472,0.6387978285622822
0.6764705882352942,0.5981087470449172,0.6388338534847082
0.6737967914438503,0.5971563981042654,0.6391827169153736
0.6711229946524064,0.5961995249406176,0.6401515471044765
0.6684491978609626,0.5952380952380952,0.6402211145468368
0.6657754010695187,0.594272076372315,0.6412245556088371
0.6631016042780749,0.5933014354066986,0.6419167237455449
0.6631016042780749,0.5947242206235012,0.6422566664987197
0.660427807486631,0.59375,0.6428268048886316
0.6577540106951871,0.5927710843373494,0.6455819600954741
0.6577540106951871,0.5942028985507246,0.6494200334805419
0.6577540106951871,0.5956416464891041,0.6494609860552333
0.6577540106951871,0.5970873786407767,0.6494774306790116
0.6577540106951871,0.5985401459854015,0.6506517373745486
0.6577540106951871,0.6,0.6513851149153239
0.6550802139037433,0.5990220048899756,0.6515404786581644
0.6550802139037433,0.6004901960784313,0.6516534261748793
0.6524064171122995,0.5995085995085995,0.6522441070345436
0.6524064171122995,0.6009852216748769,0.6525158515735188
0.6497326203208557,0.6,0.6539057985949794
0.6497326203208557,0.6014851485148515,0.6559570464123002
0.6470588235294118,0.6004962779156328,0.6566288756280683
0.6470588235294118,0.6019900497512438,0.6566337483383275
0.6470588235294118,0.6034912718204489,0.6571565319416814
0.6443850267379679,0.6025,0.6572983549214849
0.6443850267379679,0.6040100250626567,0.6579566740417839
0.6417112299465241,0.6030150753768844,0.6583294651313913
0.6417112299465241,0.6045340050377834,0.6583401291089137
0.6390374331550802,0.6035353535353535,0.6607157462328846
0.6390374331550802,0.6050632911392405,0.6611835241029942
0.6363636363636364,0.6040609137055838,0.6628006328891253
0.6336898395721925,0.6030534351145038,0.6628425054413539
0.6310160427807486,0.6020408163265306,0.6638377072076851
0.6310160427807486,0.6035805626598465,0.6638554578409513
0.6283422459893048,0.6025641025641025,0.6643376221693685
0.6283422459893048,0.6041131105398457,0.6648247283151173
0.6283422459893048,0.6056701030927835,0.6651015188334125
0.6256684491978609,0.6046511627906976,0.6656710678215825
0.6229946524064172,0.6036269430051814,0.6661342342481168
0.6203208556149733,0.6025974025974026,0.6667442274355199
0.6203208556149733,0.6041666666666666,0.6679852091813292
0.6203208556149733,0.6057441253263708,0.6679897688165919
0.6203208556149733,0.6073298429319371,0.6689437998410667
0.6203208556149733,0.6089238845144357,0.6704573354231358
0.6176470588235294,0.6078947368421053,0.6721775135472585
0.6149732620320856,0.6068601583113457,0.6722379111209086
0.6149732620320856,0.6084656084656085,0.673107662577325
0.6149732620320856,0.610079575596817,0.6734943547318839
0.6149732620320856,0.6117021276595744,0.6739587581648357
0.6149732620320856,0.6133333333333333,0.6746747122875992
0.6122994652406417,0.6122994652406417,0.6749737064539619
0.6096256684491979,0.6112600536193029,0.6755985485736337
0.6096256684491979,0.6129032258064516,0.6758843983210007
0.6096256684491979,0.6145552560646901,0.6768479156520011
0.6096256684491979,0.6162162162162163,0.6776083689399679
0.6096256684491979,0.6178861788617886,0.6777021991457192
0.606951871657754,0.6168478260869565,0.6780097976714738
0.606951871657754,0.6185286103542235,0.6800262035437852
0.606951871657754,0.6202185792349727,0.6802561090778505
0.6042780748663101,0.6191780821917808,0.6804235453425069
0.6042780748663101,0.6208791208791209,0.680475678322723
0.6042780748663101,0.6225895316804407,0.6808484629828623
0.6042780748663101,0.6243093922651933,0.6844700492908817
0.6042780748663101,0.6260387811634349,0.6851873874718282
0.6042780748663101,0.6277777777777778,0.686086137477114
0.6042780748663101,0.6295264623955432,0.6864915047295377
0.6042780748663101,0.6312849162011173,0.6868525958770433
0.6016042780748663,0.6302521008403361,0.687338971833935
0.6016042780748663,0.6320224719101124,0.6875585719618447
0.5989304812834224,0.6309859154929578,0.6876364864477782
0.5989304812834224,0.632768361581921,0.688533547189064
0.5962566844919787,0.6317280453257791,0.690148376104185
0.5962566844919787,0.6335227272727273,0.6908921324361603
0.5962566844919787,0.6353276353276354,0.6920861870009207
0.5962566844919787,0.6389684813753582,0.6931988654416588
0.5962566844919787,0.6408045977011494,0.6942899476176813
0.5962566844919787,0.6426512968299711,0.6954007903673902
0.5962566844919787,0.6445086705202312,0.6962497075326738
0.5962566844919787,0.6463768115942029,0.6967642671873376
0.5962566844919787,0.6482558139534884,0.6969914135032319
0.5935828877005348,0.6472303206997084,0.6976370695647005
0.5909090909090909,0.6461988304093568,0.6983675129736808
0.5909090909090909,0.6480938416422287,0.6986577218677709
0.5909090909090909,0.65,0.6992179004328569
0.5909090909090909,0.6519174041297935,0.7010513880525802
0.5909090909090909,0.6538461538461539,0.7027983610825373
0.5882352941176471,0.6528189910979229,0.7034247957931758
0.5882352941176471,0.6547619047619048,0.7063198559962351
0.5882352941176471,0.6567164179104478,0.7077663379098258
0.5882352941176471,0.6586826347305389,0.7080714725195251
0.5882352941176471,0.6606606606606606,0.7085970919607613
0.5855614973262032,0.6596385542168675,0.709947692881006
0.5855614973262032,0.6616314199395771,0.7108454572175167
0.5828877005347594,0.6606060606060606,0.7111198004130292
0.5828877005347594,0.662613981762918,0.7112945921567402
0.5802139037433155,0.6615853658536586,0.7120101831027014
0.5802139037433155,0.6636085626911316,0.7121131580802553
0.5802139037433155,0.6656441717791411,0.712163618065013
0.5802139037433155,0.6676923076923077,0.7122689296815375
0.5802139037433155,0.6697530864197531,0.7132509243398036
0.5802139037433155,0.6718266253869969,0.7135792044109014
0.5802139037433155,0.6739130434782609,0.7137425378527237
0.5802139037433155,0.67601246105919,0.7139122364431311
0.5775401069518716,0.675,0.714663790773242
0.5748663101604278,0.6739811912225705,0.7148241320066866
0.5721925133689839,0.6729559748427673,0.7177910841643488
0.56951871657754,0.6719242902208202,0.7180427848284816
0.5668449197860963,0.6708860759493671,0.7182170166195027
0.5641711229946524,0.6698412698412698,0.7185410257216587
0.5614973262032086,0.6687898089171974,0.7190280978951055
0.5588235294117647,0.6677316293929713,0.7193020762474678
